"Date","RegionID","RegionName","State","Metro","County","City","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI"
2018-11-30,271425,"Hidden Meadow","TX","San Antonio-New Braunfels","Bexar County","San Antonio",4936,134700,0.0120210368144252,0.0353574173712529,0.0793269230769231,,,"2018-11","2018-Q4",134700,0,"2018-11"
2018-11-30,274013,"Highview Estates","MO","Kansas City","Jackson County","Kansas City",4937,175700,0.000569476082004556,0.00342661336379212,0.0590717299578059,,,"2006-06","2006-Q2",178400,-0.0151345291479821,"2006-04"
2018-11-30,275652,"Swope Parkway - Elmwood","MO","Kansas City","Jackson County","Kansas City",4938,45400,-0.0130434782608696,-0.0360934182590234,-0.0865191146881288,,,"2006-01","2006-Q1",72000,-0.369444444444444,"1999-10"
2018-11-30,241426,"Ballentine Place","VA","Virginia Beach-Norfolk-Newport News","Norfolk County","Norfolk",4939,153700,0.0072083879423329,0.0212624584717608,0.037812288993923,,,"2007-06","2007-Q2",161500,-0.048297213622291,"2006-10"
2018-11-30,761784,"East Sunnyside-Whiskey Ridge","WA","Seattle-Tacoma-Bellevue","Snohomish County","Marysville",4940,400200,0.00603318250377074,0.0131645569620253,0.103695532266961,,,"2018-11","2018-Q4",400200,0,"2018-11"
2018-11-30,271553,"Royal Ridge","TX","San Antonio-New Braunfels","Bexar County","San Antonio",4941,180200,0.00222469410456062,0.0169300225733634,0.06,,,"2018-11","2018-Q4",180200,0,"2018-11"
2018-11-30,275017,"Phantom Lake","WA","Seattle-Tacoma-Bellevue","King County","Bellevue",4942,837800,-0.00416022821823369,-0.0160892542571932,0.00697115384615385,,,"2018-06","2018-Q2",871200,-0.0383379247015611,"2017-12"
2018-11-30,6498,"Piermont","NY","New York-Newark-Jersey City","Rockland County","Orangetown",4943,721400,-0.00920203268781761,-0.015556768558952,0.0276353276353276,,,"2005-08","2005-Q3",872900,-0.173559399702142,"2003-08"
2018-11-30,275101,"Providence Park","NC","Charlotte-Concord-Gastonia","Mecklenburg County","Charlotte",4944,588400,-0.00254280386506187,0.00460986853337886,0.0609448250991706,,,"2018-10","2018-Q4",589900,-0.00254280386506187,"2018-10"
2018-11-30,414640,"Riverview","OK","Tulsa","Tulsa County","Tulsa",4945,149900,-0.00596816976127321,0.00200534759358289,-0.0341494845360825,,,"2017-07","2017-Q3",158200,-0.0524652338811631,"2017-04"
2018-11-30,417183,"Euclid Heights","FL","Tampa-St. Petersburg-Clearwater","Pinellas County","Saint Petersburg",4946,187200,0.00699300699300699,0.0353982300884956,0.182564750473784,,,"2018-11","2018-Q4",187200,0,"2018-11"
2018-11-30,764024,"Chicago-Dempster","IL","Chicago-Naperville-Elgin","Cook County","Evanston",4947,347600,0.00144050705848459,-0.00486687661036358,0.0419664268585132,,,"2006-07","2006-Q3",351800,-0.0119386014781126,"2006-02"
2018-11-30,179828,"Sun River","CA","Sacramento--Roseville--Arden-Arcade","Sacramento County","Rancho Cordova",4948,349800,0.0071983875611863,0.0153846153846154,0.0700520036708474,,,"2006-03","2006-Q1",365100,-0.0419063270336894,"2005-05"
2018-11-30,230221,"Tulip Grove","TN","Nashville-Davidson--Murfreesboro--Franklin","Davidson County","Nashville",4949,232600,0.00867302688638335,0.0370040124832813,0.143559488692232,,,"2018-11","2018-Q4",232600,0,"2018-11"
2018-11-30,403515,"Rosedale","CO","Denver-Aurora-Lakewood","Denver County","Denver",4950,507900,0.0091396781243791,0.0202892728003214,0.0416324856439705,,,"2018-11","2018-Q4",507900,0,"2018-11"
2018-11-30,761075,"Covenant Hills Village","CA","Los Angeles-Long Beach-Anaheim","Orange County","Ladera Ranch",4951,1446000,0.00395750885232243,-0.00220811482197074,0.0136698212407992,,,"2018-06","2018-Q2",1456000,-0.00686813186813187,"2018-04"
2018-11-30,763575,"Hamilton Park","PA","Allentown-Bethlehem-Easton","Lehigh County","Allentown",4952,180400,0.00501392757660167,0.00894854586129754,0.0518950437317784,,,"2007-05","2007-Q2",194600,-0.0729701952723535,"2006-01"
2018-11-30,274168,"Kellogg School","KS","Wichita","Sedgwick County","Wichita",4953,55400,0.0109489051094891,0.00910746812386157,0.0613026819923372,,,"2007-09","2007-Q3",62100,-0.107890499194847,"2004-10"
2018-11-30,763888,"Eagle Hill","CA","San Francisco-Oakland-Hayward","San Mateo County","Redwood City",4954,1780700,0.0015185601799775,0.0144126694770423,0.0959502708025603,,,"2018-11","2018-Q4",1780700,0,"2018-11"
2018-11-30,142566,"Jackson Hill","OR","Albany","Linn County","Albany",4955,205200,0.0103397341211226,0.0327126321087066,0.174585002862049,,,"2018-11","2018-Q4",205200,0,"2018-11"
2018-11-30,275770,"Travis","AL","Mobile","Mobile County","Mobile",4956,184400,0.0087527352297593,0.0267260579064588,0.0382882882882883,,,"2008-05","2008-Q2",197100,-0.0644342973110096,"2007-08"
2018-11-30,269857,"Medfield","MD","Baltimore-Columbia-Towson","Baltimore City","Baltimore",4957,196900,-0.00152129817444219,0.0118191161356629,0.086644591611479,,,"2006-07","2006-Q3",201700,-0.0237977193852256,"2006-02"
2018-11-30,343533,"Wexford Village","WI","Madison","Dane County","Madison",4958,354000,0.00454029511918275,0.0149082568807339,0.0698096101541251,,,"2018-11","2018-Q4",354000,0,"2018-11"
2018-11-30,253844,"Navarino","WI","Green Bay","Brown County","Green Bay",4959,94000,0.00858369098712446,0.0409745293466224,0.129807692307692,,,"2018-11","2018-Q4",94000,0,"2018-11"
2018-11-30,27406,"Thomaston","NY","New York-Newark-Jersey City","Nassau County","Great Neck",4960,1128700,0.00543381435952254,0.00168619098331558,0.0368363035090942,,,"2018-07","2018-Q3",1131400,-0.00238642389959342,"2018-06"
2018-11-30,343241,"Rolling Hills Ranch","CA","San Diego-Carlsbad","San Diego County","Chula Vista",4961,728100,0.00358373535492764,0.00998751560549313,0.0357041251778094,,,"2006-05","2006-Q2",791400,-0.0799848369977255,"2004-12"
2018-11-30,276568,"South Plaza","MO","Kansas City","Jackson County","Kansas City",4962,352500,0.00656767561393489,0.0199652777777778,0.0598316295850872,,,"2010-05","2010-Q2",413000,-0.146489104116223,"2008-11"
2018-11-30,763275,"Northwest 39th Street Enclave","OK","Oklahoma City","Oklahoma County","Oklahoma City",4963,111600,0.0045004500450045,0.00359712230215827,-0.0176056338028169,,,"2018-01","2018-Q1",115300,-0.0320901994796184,"2017-10"
2018-11-30,163462,"University Park","AL","Huntsville","Madison County","Huntsville",4964,90600,0.0145576707726764,0.023728813559322,0.129675810473815,,,"2018-05","2018-Q2",91400,-0.0087527352297593,"2018-05"
2018-11-30,250125,"Boulevard Park","WA","Seattle-Tacoma-Bellevue","King County","Burien",4965,375400,-0.00529941706412295,-0.0218863991662324,0.0318856514568444,,,"2018-06","2018-Q2",389600,-0.0364476386036961,"2018-01"
2018-11-30,270508,"South Los Altos","NM","Albuquerque","Bernalillo County","Albuquerque",4966,148300,0.00815771583956492,0.0129781420765027,0.115037593984962,,,"2008-03","2008-Q1",157100,-0.0560152768936983,"2007-06"
2018-11-30,273100,"Caballo Hills","CA","San Francisco-Oakland-Hayward","Alameda County","Oakland",4967,877400,0.00446479679450487,0.0101312456827078,0.0452704312604241,,,"2018-11","2018-Q4",877400,0,"2018-11"
2018-11-30,270211,"Heart of the Westside","MO","Springfield","Greene County","Springfield",4968,61700,-0.00803858520900321,-0.00803858520900321,0.052901023890785,,,"2007-07","2007-Q3",65000,-0.0507692307692308,"2006-10"
2018-11-30,246610,"Poplar Halls","VA","Virginia Beach-Norfolk-Newport News","Norfolk County","Norfolk",4969,212000,0.00378787878787879,0.0119331742243437,0.0615923885828743,,,"2007-04","2007-Q2",218700,-0.0306355738454504,"2006-12"
2018-11-30,273173,"Cedar-Isles-Dean","MN","Minneapolis-St. Paul-Bloomington","Hennepin County","Minneapolis",4970,528100,0.00380155863904201,0.00322948328267477,0.0482334259626836,,,"2018-06","2018-Q2",529900,-0.00339686733345914,"2018-04"
2018-11-30,275755,"Touchstone Village-Elm Lane","NC","Charlotte-Concord-Gastonia","Mecklenburg County","Charlotte",4971,330600,0.00394776799271181,0.0153562653562654,0.05792,,,"2018-11","2018-Q4",330600,0,"2018-11"
2018-11-30,416092,"Mapleton Hill","CO","Boulder","Boulder County","Boulder",4972,1300700,0.00401389424932458,0.0120603797074385,0.150044208664898,,,"2018-11","2018-Q4",1300700,0,"2018-11"
2018-11-30,763276,"Edgemere Heights","OK","Oklahoma City","Oklahoma County","Oklahoma City",4973,147600,0.00888585099111415,0.00613496932515337,-0.0120481927710843,,,"2017-06","2017-Q2",150800,-0.0212201591511936,"2017-04"
2018-11-30,763743,"Forrestridge","TX","Dallas-Fort Worth-Arlington","Denton County","Denton",4974,399100,0.00986842105263158,0.0175930647628761,0.125811001410437,,,"2018-11","2018-Q4",399100,0,"2018-11"
2018-11-30,762424,"Wagener Terrace","SC","Charleston-North Charleston","Charleston County","Charleston",4975,507000,0.0045571626708936,0.0178678980124473,0.146280804883563,,,"2018-11","2018-Q4",507000,0,"2018-11"
2018-11-30,270304,"Riverfront","MT","Missoula","Missoula County","Missoula",4976,265900,0.00529300567107751,0.00949126803340926,0.10884070058382,,,"2018-11","2018-Q4",265900,0,"2018-11"
2018-11-30,274276,"Las Palmas","TX","El Paso","El Paso County","El Paso",4977,170200,0.00591016548463357,0.0197723187537448,0.0065050266114725,,,"2018-11","2018-Q4",170200,0,"2018-11"
2018-11-30,271842,"Cornwall Park","WA","Bellingham","Whatcom County","Bellingham",4978,420400,0.00839529863276565,0.0184108527131783,0.0732703599693643,,,"2018-11","2018-Q4",420400,0,"2018-11"
2018-11-30,274009,"Highlands","WA","Seattle-Tacoma-Bellevue","King County","Kirkland",4979,979400,-0.00183448838157358,0.00368928059028489,0.106791727878856,,,"2018-09","2018-Q3",981500,-0.0021395822720326,"2018-09"
2018-11-30,268604,"Windsor Village","CA","Los Angeles-Long Beach-Anaheim","Orange County","Santa Ana",4980,560500,-0.00142526278282558,0.0075498831565702,0.0595463137996219,,,"2006-09","2006-Q3",619000,-0.0945072697899838,"2005-11"
2018-11-30,271030,"Pheasant Hill","OH","Dayton","Montgomery County","Dayton",4981,193900,0.0141213389121339,0.0561002178649237,0.106103822019395,,,"2018-11","2018-Q4",193900,0,"2018-11"
2018-11-30,762625,"Glenhurst","AZ","Phoenix-Mesa-Scottsdale","Maricopa County","Avondale",4982,227700,0.00352578228294403,0.0178810907465355,0.0720338983050847,,,"2006-04","2006-Q2",291800,-0.219671007539411,"2005-06"
2018-11-30,270493,"SE Heights","NM","Albuquerque","Bernalillo County","Albuquerque",4983,293300,0.00790378006872852,0.0191104933981932,0.0408090844570617,,,"2018-11","2018-Q4",293300,0,"2018-11"
2018-11-30,275820,"University Park","FL","Jacksonville","Duval County","Jacksonville",4984,186600,0.00810372771474878,0.0185589519650655,0.110714285714286,,,"2006-10","2006-Q4",196600,-0.0508646998982706,"2006-01"
2018-11-30,53607,"North Hill","ND","Minot","Ward County","Minot",4985,180300,0.0244318181818182,0.0630896226415094,0.0192198982475975,,,"2015-08","2015-Q3",183000,-0.0147540983606557,"2015-04"
2018-11-30,261257,"Bluffs","FL","Miami-Fort Lauderdale-West Palm Beach","Palm Beach County","Jupiter",4986,342300,0.00617283950617284,0.00795053003533569,0.0404255319148936,,,"2006-05","2006-Q2",433500,-0.21038062283737,"2004-09"
2018-11-30,190514,"Washington Park","FL","Miami-Fort Lauderdale-West Palm Beach","Broward County","Hollywood",4987,104900,-0.013170272812794,-0.00285171102661597,0.215527230590962,,,"2007-02","2007-Q1",135800,-0.227540500736377,"2005-09"
2018-11-30,261624,"Harlan","DE","Philadelphia-Camden-Wilmington","New Castle County","Wilmington",4988,148200,0.003385240352065,0.0143737166324435,0.0192572214580468,,,"2018-02","2018-Q1",154200,-0.0389105058365759,"2017-12"
2018-11-30,274921,"Orchard Breeze","KS","Wichita","Sedgwick County","Wichita",4989,79500,-0.00749063670411985,-0.0124223602484472,0.0127388535031847,,,"2018-06","2018-Q2",80900,-0.0173053152039555,"2018-04"
2018-11-30,267793,"Woodville","MA","Boston-Cambridge-Newton","Middlesex County","Wakefield",4990,561400,0.00465282748747316,-0.00160056909123244,0.00989386580320202,,,"2018-05","2018-Q2",572200,-0.0188745193988116,"2018-01"
2018-11-30,269008,"Hillcrest","CA","Sacramento--Roseville--Arden-Arcade","Placer County","Roseville",4991,370000,0.00652883569096844,0.0257831993346271,0.0355443604813882,,,"2005-12","2005-Q4",380200,-0.02682798527091,"2005-07"
2018-11-30,273780,"Frances Slocum","IN","Fort Wayne","Allen County","Fort Wayne",4992,86500,0.0128805620608899,0.0384153661464586,0.130718954248366,,,"2018-11","2018-Q4",86500,0,"2018-11"
2018-11-30,763980,"Natoma Station","CA","Sacramento--Roseville--Arden-Arcade","Sacramento County","Folsom",4993,517200,0.00524781341107872,0.00995899238429994,0.0527172806838999,,,"2018-11","2018-Q4",517200,0,"2018-11"
2018-11-30,273073,"Brookwood","AL","Mobile","Mobile County","Mobile",4994,112600,0.000888888888888889,-0.00530035335689046,0.0107719928186715,,,"2008-02","2008-Q1",124500,-0.0955823293172691,"2007-03"
2018-11-30,763821,"Mather Heights","WI","Green Bay","Brown County","Green Bay",4995,125900,0.0161420500403551,0.0456810631229236,0.101487314085739,,,"2018-11","2018-Q4",125900,0,"2018-11"
2018-11-30,154653,"Greenlodge","MA","Boston-Cambridge-Newton","Norfolk County","Dedham",4996,538800,0.00185942729639271,0.00466157001678165,0.0260902685202819,,,"2018-11","2018-Q4",538800,0,"2018-11"
2018-11-30,761095,"Jason Park","CO","Denver-Aurora-Lakewood","Arapahoe County","Englewood",4997,373400,0.00728351766927434,0.0210555099808586,0.0950146627565982,,,"2018-11","2018-Q4",373400,0,"2018-11"
2018-11-30,417563,"Chaparral Estates","AZ","Phoenix-Mesa-Scottsdale","Maricopa County","Gilbert",4998,364600,0.00634833011316588,0.0299435028248588,0.104848484848485,,,"2006-04","2006-Q2",433500,-0.158938869665513,"2005-08"
2018-11-30,33148,"North Conway","NH",,"Carroll County","Conway",4999,220100,0.00732265446224256,0.0362523540489642,0.128717948717949,,,"2018-11","2018-Q4",220100,0,"2018-11"
2018-11-30,131132,"Princeton Lakes","GA","Atlanta-Sandy Springs-Roswell","Fulton County","Atlanta",5000,225900,0.00355397601066193,0.0139138240574506,-0.00264900662251656,,,"2007-12","2007-Q4",235100,-0.0391322841344109,"2007-01"
2018-11-30,194570,"Elma Center","NY","Buffalo-Cheektowaga-Niagara Falls","Erie County","Elma",5001,251100,0.000398406374501992,-0.000795861520095503,0.0568181818181818,,,"2018-08","2018-Q3",251300,-0.000795861520095503,"2018-08"
2018-11-30,416317,"University Park Estates","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Long Beach",5002,851300,-0.00187595263219604,-0.0109213430928314,0.0104451038575668,,,"2018-06","2018-Q2",864700,-0.0154967040592113,"2018-01"
2018-11-30,276144,"Woodmere","FL","Jacksonville","Duval County","Jacksonville",5003,199700,0.00200702458605118,0.0121642169285352,0.0823848238482385,,,"2006-08","2006-Q3",203600,-0.0191552062868369,"2006-04"
2018-11-30,761005,"Marine Hills","WA","Seattle-Tacoma-Bellevue","King County","Federal Way",5004,518100,-0.00327048864948057,-0.00917957544463568,-0.000578703703703704,,,"2018-02","2018-Q1",529300,-0.0211600226714529,"2017-11"
2018-11-30,763568,"Hill Park","MO","Kansas City","Jackson County","Independence",5005,68300,-0.00870827285921625,-0.0420757363253857,0.0301659125188537,,,"2006-09","2006-Q3",78900,-0.134347275031686,"2003-04"
2018-11-30,761559,"Clubcrest South","CO","Denver-Aurora-Lakewood","Jefferson County","Arvada",5006,397700,0.00709040263357812,0.0197435897435897,0.0642226384800642,,,"2018-11","2018-Q4",397700,0,"2018-11"
2018-11-30,235251,"Lytle","TX","Abilene","Taylor County","Abilene",5007,262300,-0.000761904761904762,-0.0026615969581749,0.0282242257938063,,,"2018-06","2018-Q2",267800,-0.020537714712472,"2018-04"
2018-11-30,274848,"Oakhurst","NC","Charlotte-Concord-Gastonia","Mecklenburg County","Charlotte",5008,232400,0.00302114803625378,0.0161783996501968,0.131450827653359,,,"2018-11","2018-Q4",232400,0,"2018-11"
2018-11-30,343607,"Charleston Meadow","CA","San Jose-Sunnyvale-Santa Clara","Santa Clara County","Palo Alto",5009,2543200,-0.0119274253078985,-0.0233861986866864,0.0118564494310496,,,"2018-06","2018-Q2",2624000,-0.0307926829268293,"2018-01"
2018-11-30,417175,"Snell Isle","FL","Tampa-St. Petersburg-Clearwater","Pinellas County","Saint Petersburg",5010,930500,0.00377562028047465,0.0133957743411022,0.127742091867652,,,"2018-11","2018-Q4",930500,0,"2018-11"
2018-11-30,762487,"Bradbury Ranch","CO","Denver-Aurora-Lakewood","Douglas County","Parker",5011,457000,0.00395430579964851,0.0121816168327796,0.0412394622920939,,,"2018-11","2018-Q4",457000,0,"2018-11"
2018-11-30,274776,"Northern Barton Heights","VA","Richmond","Richmond County","Richmond",5012,260500,0.0171807887543928,0.0795690012432656,0.166592028660994,,,"2018-11","2018-Q4",260500,0,"2018-11"
2018-11-30,762435,"Old Southwest","VA","Roanoke","Roanoke County","Roanoke",5013,189700,0.0106553010122536,0.0360458765701802,0.0952655889145497,,,"2018-11","2018-Q4",189700,0,"2018-11"
2018-11-30,55987,"Halesite","NY","New York-Newark-Jersey City","Suffolk County","Huntington",5014,511000,0.0167130919220056,0.0283759307707788,-0.0129418582190458,,,"2005-07","2005-Q3",597400,-0.144626715768329,"2004-04"
2018-11-30,273147,"Carver","VA","Richmond","Richmond County","Richmond",5015,235000,0.00858369098712446,0.0435168738898757,0.269584008643976,,,"2018-11","2018-Q4",235000,0,"2018-11"
2018-11-30,274417,"Maplewood","OR","Portland-Vancouver-Hillsboro","Multnomah County","Portland",5016,495900,0.00121138703815869,-0.00221327967806841,0.030977130977131,,,"2018-04","2018-Q2",500100,-0.00839832033593281,"2018-03"
2018-11-30,761612,"Peachtree Dunwoody North","GA","Atlanta-Sandy Springs-Roswell","Fulton County","Sandy Springs",5017,502900,0.00983935742971888,0.015959595959596,0.0645639288738357,,,"2018-11","2018-Q4",502900,0,"2018-11"
2018-11-30,44145,"Berwyn","PA","Philadelphia-Camden-Wilmington","Chester County","Easttown",5018,516600,0.00232828870779977,0.0153301886792453,0.091254752851711,,,"2018-11","2018-Q4",516600,0,"2018-11"
2018-11-30,270462,"Parkland Hills","NM","Albuquerque","Bernalillo County","Albuquerque",5019,203900,0.00890648193963384,0.0287588294651867,0.0985991379310345,,,"2007-11","2007-Q4",212400,-0.0400188323917137,"2007-05"
2018-11-30,417766,"Twelve Oaks","AZ","Phoenix-Mesa-Scottsdale","Maricopa County","Chandler",5020,292800,0.010351966873706,0.0270080673447913,0.085650723025584,,,"2006-04","2006-Q2",312700,-0.0636392708666454,"2005-11"
2018-11-30,264010,"Hawthorne","ND","Fargo","Cass County","Fargo",5021,185000,0,0.0142543859649123,0.065668202764977,,,"2018-11","2018-Q4",185000,0,"2018-11"
